Date,Arriving by date,Type,Confirmation code,Booking date,Start date,End date,Nights,Guest,Listing,Details,Reference code,Currency,Amount,Paid out,Service fee,Fast pay fee,Cleaning fee,Gross earnings,Occupancy taxes,Earnings year
09/13/2025,,Reservation,HM8KSWZS4Q,08/22/2025,09/12/2025,09/18/2025,6,Guest 090,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,864.27,,26.73,,55.00,891.00,0.00,2025
09/01/2025,09/02/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 8206303744,USD,,2000.00,,,,,,
09/01/2025,,Reservation,HM85FK9N5T,05/04/2025,08/23/2025,09/06/2025,14,Guest 091,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,606.33,,18.75,,22.33,625.08,0.00,2025
09/01/2025,,Resolution Adjustment,HM3PTDYCAN,,08/23/2025,08/26/2025,3,Guest 092,Modern City Getaway | Spacious 1BR Apt,Resolution adjustment for resolution 17560770458995,,USD,-55.00,,,,,-55.00,,2025
09/01/2025,,Reservation,HMYRWTYHSC,03/16/2025,08/25/2025,08/30/2025,5,Guest 087,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,605.20,,18.72,,43.69,623.92,0.00,2025
09/01/2025,,Reservation,HMNMDMD9TH,08/11/2025,08/27/2025,08/29/2025,2,Guest 085,Modern City Getaway | Spacious 1BR Apt,,,USD,161.99,,5.01,,35.00,167.00,0.00,2025
09/01/2025,,Resolution Adjustment,HMNMDMD9TH,,08/27/2025,08/29/2025,2,Guest 085,Modern City Getaway | Spacious 1BR Apt,Resolution adjustment for resolution 17564738760607,,USD,-66.00,,,,,-66.00,,2025
09/01/2025,,Reservation,HMRQWCT8BW,08/28/2025,08/29/2025,08/31/2025,2,Guest 093,Modern City Getaway | Spacious 1BR Apt,,,USD,154.23,,4.77,,35.00,159.00,0.00,2025
09/01/2025,,Reservation,HM4KW2RHFT,08/31/2025,08/31/2025,09/05/2025,5,Guest 088,Modern City Getaway | Spacious 1BR Apt,,,USD,593.25,,18.35,,35.00,611.60,0.00,2025
08/24/2025,08/25/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 0997917792,USD,,2000.00,,,,,,
08/24/2025,,Reservation,HMSA8JJ4AQ,07/09/2025,07/31/2025,08/23/2025,23,Guest 094,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,40.86,,1.26,,0.90,42.12,0.00,2025
08/24/2025,,Reservation,HM58J8B8BZ,08/04/2025,08/08/2025,08/13/2025,5,Guest 095,Modern City Getaway | Spacious 1BR Apt,,,USD,307.57,,9.51,,35.00,317.08,0.00,2025
08/24/2025,,Reservation,HMM2YCR22P,08/08/2025,08/12/2025,08/14/2025,2,Guest 096,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,267.72,,8.28,,55.00,276.00,0.00,2025
08/24/2025,,Reservation,HMQKX9RYXT,08/14/2025,08/14/2025,08/16/2025,2,Guest 097,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,289.06,,8.94,,55.00,298.00,0.00,2025
08/24/2025,,Reservation,HM88Z3BBYP,08/16/2025,08/16/2025,08/18/2025,2,Guest 098,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,315.95,,9.77,,55.00,325.72,0.00,2025
08/24/2025,,Reservation,HMEPSZB9BS,08/16/2025,08/17/2025,08/21/2025,4,Guest 099,Modern City Getaway | Spacious 1BR Apt,,,USD,240.75,,7.45,,35.00,248.20,0.00,2025
08/24/2025,,Reservation,HM3PTDYCAN,08/23/2025,08/23/2025,08/26/2025,3,Guest 092,Modern City Getaway | Spacious 1BR Apt,,,USD,193.94,,6.00,,35.00,199.94,0.00,2025
08/24/2025,,Reservation,HM85FK9N5T,05/04/2025,08/23/2025,09/06/2025,14,Guest 091,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,344.15,,10.65,,12.67,354.80,0.00,2025
08/07/2025,08/08/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 4625689596,USD,,2000.00,,,,,,
08/07/2025,,Reservation,HMSA8JJ4AQ,07/09/2025,07/31/2025,08/23/2025,23,Guest 094,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,1147.37,,35.48,,25.31,1182.85,0.00,2025
08/07/2025,,Reservation,HM5T9ARSWQ,07/21/2025,08/06/2025,08/11/2025,5,Guest 100,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,852.63,,26.37,,55.00,879.00,0.00,2025
08/01/2025,08/04/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 5534169928,USD,,2000.00,,,,,,
08/01/2025,,Reservation,HMTZFDM8T8,07/14/2025,07/14/2025,07/16/2025,2,Guest 101,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,59.47,,1.84,,5.67,61.31,0.00,2025
08/01/2025,,Adjustment,HMYM9K4A43,05/05/2025,07/23/2025,07/27/2025,4,Guest 102,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,-73.72,,-2.28,,0.00,,0.00,2025
08/01/2025,,Reservation,HMJFNDQKPE,07/23/2025,07/25/2025,08/02/2025,8,Guest 103,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,1243.81,,38.47,,55.00,1282.28,0.00,2025
08/01/2025,,Reservation,HMQ4X5SHFZ,07/25/2025,07/26/2025,07/30/2025,4,Guest 104,Modern City Getaway | Spacious 1BR Apt,,,USD,150.83,,4.67,,17.50,155.50,0.00,2025
08/01/2025,,Reservation,HM43NMSFHY,07/28/2025,07/28/2025,07/31/2025,3,Guest 105,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,221.16,,6.84,,35.00,228.00,0.00,2025
08/01/2025,,Reservation,HMSA8JJ4AQ,07/09/2025,07/31/2025,08/23/2025,23,Guest 094,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,398.45,,12.32,,8.79,410.77,0.00,2025
07/24/2025,07/25/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 8568927565,USD,,2000.00,,,,,,
07/24/2025,,Reservation,HMJJ22HR8Q,06/26/2025,07/12/2025,07/22/2025,10,Guest 106,Modern City Getaway | Spacious 1BR Apt,,,USD,78.96,,2.44,,4.46,81.40,0.00,2025
07/24/2025,,Reservation,HMTZFDM8T8,07/14/2025,07/14/2025,07/16/2025,2,Guest 101,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,517.68,,16.01,,49.33,533.69,0.00,2025
07/24/2025,,Adjustment,HMTZFDM8T8,07/14/2025,07/14/2025,07/16/2025,2,Guest 101,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,-315.25,,-9.75,,0.00,,0.00,2025
07/24/2025,,Reservation,HMZN3X5HAP,07/18/2025,07/18/2025,07/21/2025,3,Guest 107,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,387.77,,11.99,,55.00,399.76,0.00,2025
07/24/2025,,Reservation,HMZXZA88JT,07/13/2025,07/19/2025,07/21/2025,2,Guest 108,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,179.45,,5.55,,35.00,185.00,0.00,2025
07/24/2025,,Reservation,HMZ5FXMMPC,05/26/2025,07/21/2025,07/24/2025,3,Guest 109,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,477.24,,14.76,,50.00,492.00,0.00,2025
07/24/2025,,Reservation,HMFFS53ERC,07/22/2025,07/22/2025,07/26/2025,4,Guest 043,Modern City Getaway | Spacious 1BR Apt,,,USD,278.39,,8.61,,35.00,287.00,0.00,2025
07/24/2025,,Reservation,HMYM9K4A43,05/05/2025,07/23/2025,07/27/2025,4,Guest 102,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,395.76,,12.24,,35.00,408.00,0.00,2025
07/13/2025,07/14/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 3360859981,USD,,2000.00,,,,,,
07/13/2025,,Reservation,HM2T9M2X82,06/17/2025,07/03/2025,07/06/2025,3,Guest 110,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,523.99,,16.21,,53.25,540.20,0.00,2025
07/13/2025,,Reservation,HM5S5MFRTN,06/20/2025,07/10/2025,07/19/2025,9,Guest 111,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,619.41,,19.16,,35.00,638.57,0.00,2025
07/13/2025,,Reservation,HMFXCEKTHM,07/07/2025,07/12/2025,07/14/2025,2,Guest 112,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,315.25,,9.75,,55.00,325.00,0.00,2025
07/13/2025,,Reservation,HMJJ22HR8Q,06/26/2025,07/12/2025,07/22/2025,10,Guest 106,Modern City Getaway | Spacious 1BR Apt,,,USD,541.35,,16.75,,30.54,558.10,0.00,2025
07/10/2025,07/11/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 8896146792,USD,,2000.00,,,,,,
07/10/2025,,Reservation,HMZZSTT28J,03/13/2025,06/26/2025,06/30/2025,4,Guest 113,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,34.00,,1.05,,3.07,35.05,0.00,2025
07/10/2025,,Reservation,HMXYWY3B4J,06/30/2025,06/30/2025,07/02/2025,2,Guest 114,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,55.00,300.00,0.00,2025
07/10/2025,,Reservation,HMRKRFE5AE,06/25/2025,07/01/2025,07/05/2025,4,Guest 115,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,313.31,,9.69,,35.00,323.00,0.00,2025
07/10/2025,,Reservation,HMRF5YTTYF,07/03/2025,07/03/2025,07/05/2025,2,Guest 116,Modern City Getaway | Spacious 1BR Apt,,,USD,130.95,,4.05,,35.00,135.00,0.00,2025
07/10/2025,,Reservation,HM2T9M2X82,06/17/2025,07/03/2025,07/06/2025,3,Guest 110,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,17.27,,0.53,,1.75,17.80,0.00,2025
07/10/2025,,Reservation,HMJZQ94XXX,07/05/2025,07/05/2025,07/08/2025,3,Guest 117,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,162.96,,5.04,,35.00,168.00,0.00,2025
07/10/2025,,Reservation,HMJZQ94XXX,07/05/2025,07/05/2025,07/08/2025,3,Guest 117,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,61.11,,1.89,,0.00,63.00,0.00,2025
07/10/2025,,Reservation,HMNTTXB9Q4,07/06/2025,07/06/2025,07/09/2025,3,Guest 118,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,408.37,,12.63,,55.00,421.00,0.00,2025
07/10/2025,,Reservation,HMFN2ZTMXZ,03/21/2025,07/09/2025,07/12/2025,3,Guest 119,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,446.20,,13.80,,50.00,460.00,0.00,2025
07/10/2025,,Reservation,HMXKFDMRDJ,07/09/2025,07/09/2025,07/11/2025,2,Guest 120,Modern City Getaway | Spacious 1BR Apt,,,USD,134.83,,4.17,,35.00,139.00,0.00,2025
06/27/2025,06/30/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 7645888045,USD,,2000.00,,,,,,
06/27/2025,,Reservation,HMHHZ2R8N3,03/29/2025,05/26/2025,06/26/2025,31,Guest 121,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,121.16,,3.75,,1.75,124.91,0.00,2025
06/27/2025,,Reservation,HMEKKS293Z,06/12/2025,06/12/2025,06/16/2025,4,Guest 010,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,241.53,,7.47,,35.00,249.00,0.00,2025
06/27/2025,,Reservation,HMEKKS293Z,06/12/2025,06/12/2025,06/16/2025,4,Guest 010,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,69.84,,2.16,,0.00,72.00,0.00,2025
06/27/2025,,Reservation,HMNBDEW4ZK,06/12/2025,06/16/2025,06/19/2025,3,Guest 122,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,239.59,,7.41,,35.00,247.00,0.00,2025
06/27/2025,,Reservation,HMJ54ZX2AS,06/16/2025,06/16/2025,06/19/2025,3,Guest 123,Modern City Getaway | Spacious 1BR Apt,,,USD,191.09,,5.91,,35.00,197.00,0.00,2025
06/27/2025,,Reservation,HMSYTXRF2X,05/23/2025,06/21/2025,06/26/2025,5,Guest 124,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,388.97,,12.03,,35.00,401.00,0.00,2025
06/27/2025,,Reservation,HMAT35ER5J,06/26/2025,06/26/2025,06/29/2025,3,Guest 125,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,227.95,,7.05,,35.00,235.00,0.00,2025
06/27/2025,,Reservation,HMZZSTT28J,03/13/2025,06/26/2025,06/30/2025,4,Guest 113,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,519.87,,16.08,,46.93,535.95,0.00,2025
06/07/2025,06/09/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 3028348470,USD,,2000.00,,,,,,
06/07/2025,,Reservation,HMHHZ2R8N3,03/29/2025,05/26/2025,06/26/2025,31,Guest 121,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,1752.65,,54.21,,25.32,1806.86,0.00,2025
06/07/2025,,Reservation,HMFBDC9D4Z,05/26/2025,06/06/2025,06/09/2025,3,Guest 126,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,247.35,,7.65,,35.00,255.00,0.00,2025
05/27/2025,05/28/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 7224195347,USD,,2000.00,,,,,,
05/27/2025,,Reservation,HMTTAB84BY,04/10/2025,05/18/2025,06/02/2025,15,Guest 127,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,412.93,,12.77,,13.88,425.70,0.00,2025
05/27/2025,,Reservation,HMHHZ2R8N3,03/29/2025,05/26/2025,06/26/2025,31,Guest 121,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,1587.07,,49.09,,22.93,1636.16,0.00,2025
05/23/2025,05/26/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 6149584512,USD,,2000.00,,,,,,
05/23/2025,,Reservation,HM9AA4YJRY,02/26/2025,05/08/2025,05/15/2025,7,Guest 128,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,211.56,,6.54,,15.15,218.10,0.00,2025
05/23/2025,,Reservation,HMFRBZ35P5,05/13/2025,05/13/2025,05/17/2025,4,Guest 129,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,223.10,,6.90,,35.00,230.00,0.00,2025
05/23/2025,,Reservation,HMFRBZ35P5,05/13/2025,05/13/2025,05/17/2025,4,Guest 129,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,70.81,,2.19,,0.00,73.00,0.00,2025
05/23/2025,,Reservation,HM43X9KBAJ,05/15/2025,05/15/2025,05/16/2025,1,Guest 130,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,285.18,,8.82,,50.00,294.00,0.00,2025
05/23/2025,,Adjustment,HM43X9KBAJ,05/15/2025,05/15/2025,05/16/2025,1,Guest 130,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,-126.10,,-3.90,,0.00,,0.00,2025
05/23/2025,,Reservation,HMTTAB84BY,04/10/2025,05/18/2025,06/02/2025,15,Guest 127,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,628.67,,19.44,,21.12,648.11,0.00,2025
05/23/2025,,Resolution Payout,HM43X9KBAJ,,05/15/2025,05/16/2025,1,Guest 130,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution payout for resolution CLA-WNPH8349CC - Reservation HM43X9KBAJ,,USD,150.00,,,,,150.00,,2025
05/23/2025,,Reservation,HMZ948A59A,05/21/2025,05/22/2025,05/26/2025,4,Guest 131,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,556.78,,17.22,,50.00,574.00,0.00,2025
05/13/2025,05/14/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 0287676737,USD,,2000.00,,,,,,
05/13/2025,,Reservation,HMYJSRP4NM,03/22/2025,04/28/2025,05/01/2025,3,Guest 034,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,244.44,,7.56,,35.00,252.00,0.00,2025
05/13/2025,,Reservation,HMB358FHXX,04/14/2025,05/04/2025,05/13/2025,9,Guest 104,Modern City Getaway | Spacious 1BR Apt,,,USD,564.38,,17.46,,35.00,581.84,0.00,2025
05/13/2025,,Reservation,HMDQTKHH9X,05/04/2025,05/05/2025,05/12/2025,7,Guest 132,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,488.61,,15.11,,35.00,503.72,0.00,2025
05/13/2025,,Reservation,HM9AA4YJRY,02/26/2025,05/08/2025,05/15/2025,7,Guest 128,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,486.84,,15.06,,34.85,501.90,0.00,2025
05/13/2025,,Reservation,HM9AA4YJRY,02/26/2025,05/08/2025,05/15/2025,7,Guest 128,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,215.73,,6.67,,0.00,222.40,0.00,2025
04/29/2025,04/30/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 0029032065,USD,,1170.79,,,,,,
04/29/2025,,Reservation,HMJD3AANJW,04/21/2025,04/23/2025,04/28/2025,5,Guest 133,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,362.78,,11.22,,35.00,374.00,0.00,2025
04/29/2025,,Reservation,HMJD5Z9FCN,04/24/2025,04/26/2025,05/02/2025,6,Guest 134,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,555.81,,17.19,,50.00,573.00,0.00,2025
04/29/2025,,Reservation,HMJD5Z9FCN,04/24/2025,04/26/2025,05/02/2025,6,Guest 134,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,252.20,,7.80,,0.00,260.00,0.00,2025
04/23/2025,04/24/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 1897282011,USD,,1426.87,,,,,,
04/23/2025,,Reservation,HM2PPNXY2P,04/13/2025,04/17/2025,04/20/2025,3,Guest 135,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,445.23,,13.77,,50.00,459.00,0.00,2025
04/23/2025,,Reservation,HM2EMCWYSB,04/01/2025,04/20/2025,04/22/2025,2,Guest 136,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,315.25,,9.75,,50.00,325.00,0.00,2025
04/23/2025,,Reservation,HMSCXRJWMR,04/21/2025,04/21/2025,04/23/2025,2,Guest 137,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,163.93,,5.07,,35.00,169.00,0.00,2025
04/23/2025,,Reservation,HMMQD4E85R,04/22/2025,04/22/2025,04/26/2025,4,Guest 138,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,502.46,,15.54,,50.00,518.00,0.00,2025
04/17/2025,04/17/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 1693927919,USD,,1178.70,,,,,,
04/17/2025,,Reservation,HM8PN2QCKQ,03/19/2025,04/05/2025,04/19/2025,14,Guest 139,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,461.87,,14.29,,0.00,476.16,0.00,2025
04/17/2025,,Reservation,HMPFXNM2TY,04/09/2025,04/12/2025,04/15/2025,3,Guest 140,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,412.25,,12.75,,50.00,425.00,0.00,2025
04/17/2025,,Reservation,HM4K458KXW,03/30/2025,04/15/2025,04/17/2025,2,Guest 141,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,304.58,,9.42,,50.00,314.00,0.00,2025
04/08/2025,04/09/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 6042163867,USD,,1358.74,,,,,,
04/08/2025,,Reservation,HMD9RT8Q8E,03/31/2025,03/31/2025,04/02/2025,2,Guest 142,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2025
04/08/2025,,Reservation,HMWP95PNCJ,04/04/2025,04/04/2025,04/06/2025,2,Guest 143,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,258.02,,7.98,,50.00,266.00,0.00,2025
04/08/2025,,Reservation,HM8PN2QCKQ,03/19/2025,04/05/2025,04/19/2025,14,Guest 139,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,513.87,,15.89,,35.00,529.76,0.00,2025
04/08/2025,,Reservation,HMDKP8BXY8,02/10/2025,04/07/2025,04/10/2025,3,Guest 144,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,426.80,,13.20,,50.00,440.00,0.00,2025
03/31/2025,04/01/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 2244903417,USD,,1251.88,,,,,,
03/31/2025,,Reservation,HMRFYWBYK5,03/23/2025,03/25/2025,03/29/2025,4,Guest 145,Modern City Getaway | Spacious 1BR Apt,,,USD,242.50,,7.50,,35.00,250.00,0.00,2025
03/31/2025,,Resolution Adjustment,HMC5AW3HFC,,03/24/2025,03/26/2025,2,Guest 146,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution adjustment for resolution 39197429,,USD,-110.00,,,,,-110.00,,2025
03/31/2025,,Reservation,HMJCAZY2AJ,02/19/2025,03/27/2025,04/02/2025,6,Guest 147,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,806.07,,24.93,,50.00,831.00,0.00,2025
03/31/2025,,Reservation,HMNS8ATDCH,03/25/2025,03/30/2025,04/03/2025,4,Guest 148,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,313.31,,9.69,,35.00,323.00,0.00,2025
03/25/2025,03/26/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 0467854378,USD,,1264.88,,,,,,
03/25/2025,,Reservation,HMH48WZE89,01/24/2025,03/21/2025,03/24/2025,3,Guest 149,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,432.62,,13.38,,50.00,446.00,0.00,2025
03/25/2025,,Reservation,HM2MBBKHFK,03/21/2025,03/21/2025,03/24/2025,3,Guest 150,Modern City Getaway | Spacious 1BR Apt,,,USD,179.45,,5.55,,35.00,185.00,0.00,2025
03/25/2025,,Reservation,HMTSFP8FA4,02/24/2025,03/24/2025,03/29/2025,5,Guest 071,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,390.91,,12.09,,35.00,403.00,0.00,2025
03/25/2025,,Reservation,HMC5AW3HFC,03/21/2025,03/24/2025,03/26/2025,2,Guest 146,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,261.90,,8.10,,50.00,270.00,0.00,2025
03/21/2025,03/24/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 0063920832,USD,,1117.44,,,,,,
03/21/2025,,Reservation,HMS5R3AH4R,03/05/2025,03/14/2025,03/18/2025,4,Guest 151,Modern City Getaway | Spacious 1BR Apt,,,USD,286.15,,8.85,,35.00,295.00,0.00,2025
03/21/2025,,Reservation,HMP9WSMYFN,01/26/2025,03/15/2025,03/19/2025,4,Guest 062,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,581.03,,17.97,,50.00,599.00,0.00,2025
03/21/2025,,Reservation,HM2N4CPA5Y,03/14/2025,03/20/2025,03/23/2025,3,Guest 152,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,250.26,,7.74,,35.00,258.00,0.00,2025
03/14/2025,03/17/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 4517881914,USD,,1054.39,,,,,,
03/14/2025,,Reservation,HM5HMNWWXK,02/21/2025,03/10/2025,03/12/2025,2,Guest 153,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,300.70,,9.30,,50.00,310.00,0.00,2025
03/14/2025,,Reservation,HMMNEFCEB3,03/09/2025,03/10/2025,03/14/2025,4,Guest 085,Modern City Getaway | Spacious 1BR Apt,,,USD,130.95,,4.05,,35.00,135.00,0.00,2025
03/14/2025,,Reservation,HMMNEFCEB3,03/09/2025,03/10/2025,03/14/2025,4,Guest 085,Modern City Getaway | Spacious 1BR Apt,,,USD,53.35,,1.65,,0.00,55.00,0.00,2025
03/14/2025,,Reservation,HMMNEFCEB3,03/09/2025,03/10/2025,03/14/2025,4,Guest 085,Modern City Getaway | Spacious 1BR Apt,,,USD,53.35,,1.65,,0.00,55.00,0.00,2025
03/14/2025,,Reservation,HMQJMP294K,02/03/2025,03/13/2025,03/19/2025,6,Guest 030,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,516.04,,15.96,,35.00,532.00,0.00,2025
03/09/2025,03/10/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 0451399981,USD,,1036.93,,,,,,
03/09/2025,,Reservation,HM3JYFZFS4,02/27/2025,03/03/2025,03/06/2025,3,Guest 154,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,240.56,,7.44,,35.00,248.00,0.00,2025
03/09/2025,,Reservation,HMDKJYFF4N,02/18/2025,03/06/2025,03/10/2025,4,Guest 155,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,552.90,,17.10,,50.00,570.00,0.00,2025
03/09/2025,,Reservation,HMCT3PDCMQ,02/15/2025,03/08/2025,03/11/2025,3,Guest 156,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,243.47,,7.53,,35.00,251.00,0.00,2025
02/28/2025,03/03/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 1756654379,USD,,1087.37,,,,,,
02/28/2025,,Reservation,HMRH29T5Q2,02/23/2025,02/24/2025,02/26/2025,2,Guest 157,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,258.02,,7.98,,50.00,266.00,0.00,2025
02/28/2025,,Reservation,HMZJ2SRCRJ,02/09/2025,02/25/2025,03/02/2025,5,Guest 158,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,385.09,,11.91,,35.00,397.00,0.00,2025
02/28/2025,,Reservation,HMCWDRWESM,01/11/2025,02/27/2025,03/02/2025,3,Guest 113,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,444.26,,13.74,,50.00,458.00,0.00,2025
02/23/2025,02/24/2025,Payout,,,,,,,,"Transfer to Western Union, Diana Romer, DO (USD)",MTCN: 7901375341,USD,,1270.71,,,,,,
02/23/2025,,Reservation,HMW92KBFH2,02/11/2025,02/17/2025,02/21/2025,4,Guest 159,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,306.52,,9.48,,35.00,316.00,0.00,2025
